date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
10:41:50	11889/11889	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2011%20Jun%202024%2009:41:50%20GMT	https://kit.fontawesome.com/6728d0711b.js	/home/frank/websites/casino-1/kit.fontawesome.com/6728d0711b.js	(from https://win365.zc.al/)
10:41:52	50826/50826	---M--	200	added ('OK')	image/png	etag:%22c68a-618fa33ef3a6c%22	https://win365.zc.al/public/uploads/32022052024013232.png	/home/frank/websites/casino-1/win365.zc.al/public/uploads/32022052024013232.png	(from https://win365.zc.al/)
10:41:53	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:41:53%20GMT	https://win365.zc.al/usuarios/indique	/home/frank/websites/casino-1/win365.zc.al/usuarios/indique.d.delayed	(from https://win365.zc.al/)
10:41:55	702033/702033	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202024%2009:41:54%20GMT	https://win365.zc.al/cassino	/home/frank/websites/casino-1/win365.zc.al/cassino.html	(from https://win365.zc.al/)
10:41:56	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:41:56%20GMT	https://win365.zc.al/games/ver/PGSOFT/fortune-ox	/home/frank/websites/casino-1/win365.zc.al/games/ver/PGSOFT/fortune-ox.f.delayed	(from https://win365.zc.al/)
10:41:57	87670/87670	---M--	200	added ('OK')	image/webp	etag:%2264efc862-15676%22	https://static.springbuilder.site/fs/userFiles-v2/moovbet-18748220/images/4977-fortune-ox-16934358641096.webp	/home/frank/websites/casino-1/static.springbuilder.site/fs/userFiles-v2/moovbet-18748220/images/4977-fortune-ox-16934358641096.webp	(from https://win365.zc.al/)
10:41:58	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:41:58%20GMT	https://win365.zc.al/games/ver/PGSOFT/fortune-tiger	/home/frank/websites/casino-1/win365.zc.al/games/ver/PGSOFT/fortune-tiger.11.delayed	(from https://win365.zc.al/)
10:42:00	5502/5502	---M--	200	added ('OK')	image/webp	etag:%222f559b604b16d0d82b41f22a10b85c6a%22	https://assets.website-files.com/6483631a773f6af2b4edabee/64891b10c0a2086ed39a2db2_6489193dd93afd96335f9202_6483d7003cbfcd23c72d4095_648357caafb883b2444bd689_fortune_tiger_icon.webp	/home/frank/websites/casino-1/assets.website-files.com/6483631a773f6af2b4edabee/64891b10c0a2086ed39a2db2_6489193dd93afd96335f9202_6483d7003cbfcd23c72d4095_648357caafb883b2444bd689_fortune_tiger_icon.webp	(from https://win365.zc.al/)
10:42:01	0/-1	---M--	307	error ('')			https://win365.zc.al/usuarios/indique	/home/frank/websites/casino-1/win365.zc.al/usuarios/indique.14.delayed	(from https://win365.zc.al/)
10:42:02	204440/204440	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202024%2009:42:01%20GMT	https://win365.zc.al/cassino/aovivo	/home/frank/websites/casino-1/win365.zc.al/cassino/aovivo.html	(from https://win365.zc.al/)
10:42:03	1165/1165	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%22b59924398f8b686ff679bdd2413b0845%22	https://assets-global.website-files.com/6483631a773f6af2b4edabab/6483631a773f6af2b4edabb3_pix-icon.svg	/home/frank/websites/casino-1/assets-global.website-files.com/6483631a773f6af2b4edabab/6483631a773f6af2b4edabb3_pix-icon.svg	(from https://win365.zc.al/)
10:42:03	2107/2107	---MCZ	200	added ('OK')	image/svg+xml	etag:W/%227ae78b7f1dcc166f9ef6b3eb2d27e4ec%22	https://assets.website-files.com/6483631a773f6af2b4edabab/6483631a773f6af2b4edabca_pix-icon%201.svg	/home/frank/websites/casino-1/assets.website-files.com/6483631a773f6af2b4edabab/6483631a773f6af2b4edabca_pix-icon%201.svg	(from https://win365.zc.al/)
10:42:06	222853/222853	---M--	200	added ('OK')	image/jpeg	etag:%2236685-618fa36b70c45%22	https://win365.zc.al/public/uploads/49322052024013319.jpg	/home/frank/websites/casino-1/win365.zc.al/public/uploads/49322052024013319.jpg	(from https://win365.zc.al/)
10:42:08	53064/53064	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202024%2009:42:07%20GMT	https://win365.zc.al/cassino/blackjack	/home/frank/websites/casino-1/win365.zc.al/cassino/blackjack.html	(from https://win365.zc.al/)
10:42:09	120064/120064	---M-Z	200	added ('OK')	text/html	date:Tue,%2011%20Jun%202024%2009:42:08%20GMT	https://win365.zc.al/cassino/bacara	/home/frank/websites/casino-1/win365.zc.al/cassino/bacara.html	(from https://win365.zc.al/)
10:42:10	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:10%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20fruitsw	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20fruitsw.1a.delayed	(from https://win365.zc.al/)
10:42:12	142564/142564	---M--	200	added ('OK')	image/png	etag:%227a8baf2a9136d004dc27636462425740%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20fruitsw.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20fruitsw.png	(from https://win365.zc.al/)
10:42:13	107446/107446	---M--	200	added ('OK')	image/webp	etag:%22a6d241404e8d409604f422197cb673de%22	https://assets.website-files.com/6483631a773f6af2b4edabab/64c2a7770457de14173a580e_reflect.webp	/home/frank/websites/casino-1/assets.website-files.com/6483631a773f6af2b4edabab/64c2a7770457de14173a580e_reflect.webp	(from https://win365.zc.al/)
10:42:14	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:14%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs10txbigbass	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs10txbigbass.1d.delayed	(from https://win365.zc.al/)
10:42:16	178078/178078	---M--	200	added ('OK')	image/png	etag:%22eec413b51786a3d4f89bdacdf78ede5e%22	https://api-sg57.ppgames.net/game_pic/rec/325/vs10txbigbass.png	/home/frank/websites/casino-1/api-sg57.ppgames.net/game_pic/rec/325/vs10txbigbass.png	(from https://win365.zc.al/)
10:42:17	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:17%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20olympgate	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20olympgate.1f.delayed	(from https://win365.zc.al/)
10:42:18	132896/132896	---M--	200	added ('OK')	image/png	etag:%22add07d756b735a569522adf9029376b3%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20olympgate.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20olympgate.png	(from https://win365.zc.al/)
10:42:19	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:19%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20starlight	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20starlight.21.delayed	(from https://win365.zc.al/)
10:42:19	146625/146625	---M--	200	added ('OK')	image/png	etag:%226d3cacb033dffaa34e12949f2e955aaf%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20starlight.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20starlight.png	(from https://win365.zc.al/)
10:42:21	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:21%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs10bbbonanza	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs10bbbonanza.23.delayed	(from https://win365.zc.al/)
10:42:21	132744/132744	---M--	200	added ('OK')	image/png	etag:%228339eab3b5d29475d9f7931beec30919%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10bbbonanza.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10bbbonanza.png	(from https://win365.zc.al/)
10:42:23	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:23%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs576treasures	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs576treasures.25.delayed	(from https://win365.zc.al/)
10:42:23	171588/171588	---M--	200	added ('OK')	image/png	etag:%225a79608f3b5fdd1896786954c4a17a16%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs576treasures.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs576treasures.png	(from https://win365.zc.al/)
10:42:25	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:25%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20doghouse	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20doghouse.27.delayed	(from https://win365.zc.al/)
10:42:25	165434/165434	---M--	200	added ('OK')	image/png	etag:%222aa0765b99359f6df11a4fe104cb3661%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20doghouse.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20doghouse.png	(from https://win365.zc.al/)
10:42:27	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:27%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs40wildwest	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs40wildwest.29.delayed	(from https://win365.zc.al/)
10:42:27	156567/156567	---M--	200	added ('OK')	image/png	etag:%2233efb59f1c4bebdffd2934986f07693c%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs40wildwest.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs40wildwest.png	(from https://win365.zc.al/)
10:42:29	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:29%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs12bbb	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs12bbb.2b.delayed	(from https://win365.zc.al/)
10:42:29	155524/155524	---M--	200	added ('OK')	image/png	etag:%228b217dc2767679be6373537830f5ff27%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs12bbb.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs12bbb.png	(from https://win365.zc.al/)
10:42:31	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:31%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20fruitparty	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20fruitparty.2d.delayed	(from https://win365.zc.al/)
10:42:31	103448/103448	---M--	200	added ('OK')	image/png	etag:%220d81977972e268eb71e8ca38aad23293%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20fruitparty.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20fruitparty.png	(from https://win365.zc.al/)
10:42:33	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:33%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20mustanggld2	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20mustanggld2.2f.delayed	(from https://win365.zc.al/)
10:42:33	173895/173895	---M--	200	added ('OK')	image/png	etag:%22b1a58ce0dd7b9976c3647c5561100915%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20mustanggld2.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20mustanggld2.png	(from https://win365.zc.al/)
10:42:35	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:35%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20sugarrush	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20sugarrush.31.delayed	(from https://win365.zc.al/)
10:42:35	155980/155980	---M--	200	added ('OK')	image/png	etag:%22c0f936ed69c64238d222eda5a2dd3614%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20sugarrush.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20sugarrush.png	(from https://win365.zc.al/)
10:42:37	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:37%20GMT	https://win365.zc.al/games/ver/PGSOFT/fortune-gods	/home/frank/websites/casino-1/win365.zc.al/games/ver/PGSOFT/fortune-gods.33.delayed	(from https://win365.zc.al/)
10:42:38	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:38%20GMT	https://win365.zc.al/games/ver/PGSOFT/fortune-mouse	/home/frank/websites/casino-1/win365.zc.al/games/ver/PGSOFT/fortune-mouse.34.delayed	(from https://win365.zc.al/)
10:42:38	0/-1	---M--	307	error ('')			https://win365.zc.al/games/ver/PGSOFT/fortune-ox	/home/frank/websites/casino-1/win365.zc.al/games/ver/PGSOFT/fortune-ox.35.delayed	(from https://win365.zc.al/)
10:42:38	0/-1	---M--	307	error ('')			https://win365.zc.al/games/ver/PGSOFT/fortune-tiger	/home/frank/websites/casino-1/win365.zc.al/games/ver/PGSOFT/fortune-tiger.36.delayed	(from https://win365.zc.al/)
10:42:39	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:39%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs243mwarrior	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs243mwarrior.37.delayed	(from https://win365.zc.al/)
10:42:41	0/-1	---M--	307	error ('')			https://win365.zc.al/games/ver/PRAGMATIC/vs20doghouse	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20doghouse.39.delayed	(from https://win365.zc.al/)
10:42:41	159350/159350	---M--	200	added ('OK')	image/png	etag:%228bf9f235abb754639da2a54ed0631d09%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs243mwarrior.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs243mwarrior.png	(from https://win365.zc.al/)
10:42:42	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:42%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs40pirate	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs40pirate.3a.delayed	(from https://win365.zc.al/)
10:42:42	163348/163348	---M--	200	added ('OK')	image/png	etag:%22dac0193352cfc6d2ceb32dd5a9b577ba%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs40pirate.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs40pirate.png	(from https://win365.zc.al/)
10:42:44	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:44%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs20rhino	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs20rhino.3c.delayed	(from https://win365.zc.al/)
10:42:44	114444/114444	---M--	200	added ('OK')	image/png	etag:%22828cb85755e08968759b1637da4021ae%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20rhino.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs20rhino.png	(from https://win365.zc.al/)
10:42:46	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:46%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs25pandagold	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs25pandagold.3e.delayed	(from https://win365.zc.al/)
10:42:46	111963/111963	---M--	200	added ('OK')	image/png	etag:%223914622b40301eb3e755b29b5b25ccea%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25pandagold.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25pandagold.png	(from https://win365.zc.al/)
10:42:48	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:48%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs4096bufking	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs4096bufking.40.delayed	(from https://win365.zc.al/)
10:42:48	167218/167218	---M--	200	added ('OK')	image/png	etag:%2290303fd459d65482d5fbc5ca385eee7b%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs4096bufking.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs4096bufking.png	(from https://win365.zc.al/)
10:42:50	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:50%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs25pyramid	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs25pyramid.42.delayed	(from https://win365.zc.al/)
10:42:50	151272/151272	---M--	200	added ('OK')	image/png	etag:%2270b1b7a5b171d6810c96c6be2f848d8c%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25pyramid.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25pyramid.png	(from https://win365.zc.al/)
10:42:52	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:52%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs5ultrab	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs5ultrab.44.delayed	(from https://win365.zc.al/)
10:42:52	134025/134025	---M--	200	added ('OK')	image/png	etag:%2296ca27fdc0e5c866e79d25d07b0c310e%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs5ultrab.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs5ultrab.png	(from https://win365.zc.al/)
10:42:54	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:54%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs5ultra	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs5ultra.46.delayed	(from https://win365.zc.al/)
10:42:54	150368/150368	---M--	200	added ('OK')	image/png	etag:%22ec8ea1ac59da1ee10e5df501b9ce04cf%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs5ultra.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs5ultra.png	(from https://win365.zc.al/)
10:42:56	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:56%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs25jokerking	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs25jokerking.48.delayed	(from https://win365.zc.al/)
10:42:56	127498/127498	---M--	200	added ('OK')	image/png	etag:%2286033236736578a758e1f91bccf00845%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25jokerking.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25jokerking.png	(from https://win365.zc.al/)
10:42:58	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:42:58%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs10returndead	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs10returndead.4a.delayed	(from https://win365.zc.al/)
10:42:59	170424/170424	---M--	200	added ('OK')	image/png	etag:%22dd74e275df92b75ff1c673299ca55d64%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10returndead.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10returndead.png	(from https://win365.zc.al/)
10:43:00	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:43:00%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs10madame	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs10madame.4c.delayed	(from https://win365.zc.al/)
10:43:01	193210/193210	---M--	200	added ('OK')	image/png	etag:%2239d40cb8171137f9774bea64c11fc4ec%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10madame.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10madame.png	(from https://win365.zc.al/)
10:43:02	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:43:02%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs15diamond	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs15diamond.4e.delayed	(from https://win365.zc.al/)
10:43:03	120103/120103	---M--	200	added ('OK')	image/png	etag:%229fb8318e3dca646dfe590d7d0f545e33%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs15diamond.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs15diamond.png	(from https://win365.zc.al/)
10:43:04	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:43:04%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs25aztecking	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs25aztecking.50.delayed	(from https://win365.zc.al/)
10:43:05	186412/186412	---M--	200	added ('OK')	image/png	etag:%2296c5f8998a014e886a4f57a937094511%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25aztecking.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25aztecking.png	(from https://win365.zc.al/)
10:43:06	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:43:06%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs25wildspells	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs25wildspells.52.delayed	(from https://win365.zc.al/)
10:43:06	0/-1	---M--	307	error ('')			https://win365.zc.al/games/ver/PRAGMATIC/vs10bbbonanza	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs10bbbonanza.54.delayed	(from https://win365.zc.al/)
10:43:07	130945/130945	---M--	200	added ('OK')	image/png	etag:%22d9037be5a914a933206af7b78234ddbf%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25wildspells.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs25wildspells.png	(from https://win365.zc.al/)
10:43:08	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:43:08%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs10cowgold	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs10cowgold.55.delayed	(from https://win365.zc.al/)
10:43:08	152098/152098	---M--	200	added ('OK')	image/png	etag:%22d7bf75471bd3decbe3bd6366ee7c638f%22	https://solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10cowgold.png	/home/frank/websites/casino-1/solawins-sg0.pragmaticplay.net/game_pic/rec/325/vs10cowgold.png	(from https://win365.zc.al/)
10:43:10	2/2	---M-Z	307	error ('Temporary%20Redirect')	text/html	date:Tue,%2011%20Jun%202024%2009:43:10%20GMT	https://win365.zc.al/games/ver/PRAGMATIC/vs25tigerwar	/home/frank/websites/casino-1/win365.zc.al/games/ver/PRAGMATIC/vs25tigerwar.57.delayed	(from https://win365.zc.al/)
